event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change
match,96,2025-05-25T13:10:00,2025,11,Adelaide,West Coast,128.0,62.0,win,1496.2838617445145,1499.4598291567986,3.1759674122840926
match,96,2025-05-25T13:10:00,2025,11,West Coast,Adelaide,62.0,128.0,loss,1374.297636621033,1371.121669208749,-3.1759674122840926
match,97,2025-05-25T15:20:00,2025,11,Melbourne,Sydney,131.0,78.0,win,1504.694497175756,1510.2695582331492,5.575061057393182
match,97,2025-05-25T15:20:00,2025,11,Sydney,Melbourne,78.0,131.0,loss,1552.6493674668227,1547.0743064094295,-5.575061057393182
match,98,2025-05-25T16:40:00,2025,11,St Kilda,Gold Coast,61.0,80.0,loss,1486.178680220553,1481.4322235326356,-4.746456687917415
match,98,2025-05-25T16:40:00,2025,11,Gold Coast,St Kilda,80.0,61.0,win,1502.6553003793151,1507.4017570672324,4.746456687917415
match,99,2025-05-29T19:30:00,2025,12,Brisbane Lions,Essendon,90.0,72.0,win,1590.940627105946,1593.2232385911093,2.282611485163283
match,99,2025-05-29T19:30:00,2025,12,Essendon,Brisbane Lions,72.0,90.0,loss,1483.0778532491474,1480.7952417639842,-2.282611485163283
match,100,2025-05-30T19:40:00,2025,12,Collingwood,Hawthorn,107.0,56.0,win,1556.6422665034404,1560.940937224275,4.298670720834785
match,100,2025-05-30T19:40:00,2025,12,Hawthorn,Collingwood,56.0,107.0,loss,1528.6685405029973,1524.3698697821626,-4.298670720834785
match,101,2025-05-31T13:20:00,2025,12,Gold Coast,Fremantle,64.0,75.0,loss,1507.4017570672324,1503.5141362926277,-3.8876207746048137
match,101,2025-05-31T13:20:00,2025,12,Fremantle,Gold Coast,75.0,64.0,win,1521.0165349058004,1524.9041556804052,3.8876207746048137
match,102,2025-05-31T16:15:00,2025,12,Greater Western Sydney,Richmond,80.0,77.0,win,1521.7632376602705,1522.6802248918136,0.9169872315430043
match,102,2025-05-31T16:15:00,2025,12,Richmond,Greater Western Sydney,77.0,80.0,loss,1395.9121347263322,1394.995147494789,-0.9169872315430043
match,103,2025-05-31T19:35:00,2025,12,Sydney,Adelaide,41.0,131.0,loss,1547.0743064094295,1538.495499476617,-8.578806932812538
match,103,2025-05-31T19:35:00,2025,12,Adelaide,Sydney,131.0,41.0,win,1499.4598291567986,1508.0386360896111,8.578806932812538
match,104,2025-06-01T15:20:00,2025,12,Melbourne,St Kilda,63.0,91.0,loss,1510.2695582331492,1504.2687615154093,-6.000796717739856
match,104,2025-06-01T15:20:00,2025,12,St Kilda,Melbourne,91.0,63.0,win,1481.4322235326356,1487.4330202503754,6.000796717739856
match,105,2025-06-01T19:20:00,2025,12,West Coast,Geelong,73.0,116.0,loss,1371.121669208749,1367.6016521531433,-3.520017055605561
match,105,2025-06-01T19:20:00,2025,12,Geelong,West Coast,116.0,73.0,win,1559.8731805156933,1563.393197571299,3.520017055605561
match,106,2025-06-05T19:30:00,2025,13,Western Bulldogs,Hawthorn,59.0,81.0,loss,1543.831731198312,1538.3961922436613,-5.435538954650627
match,106,2025-06-05T19:30:00,2025,13,Hawthorn,Western Bulldogs,81.0,59.0,win,1524.3698697821626,1529.8054087368132,5.435538954650627
match,107,2025-06-06T19:40:00,2025,13,Adelaide,Brisbane Lions,68.0,63.0,win,1508.0386360896111,1510.5975224111974,2.558886321586286
match,107,2025-06-06T19:40:00,2025,13,Brisbane Lions,Adelaide,63.0,68.0,loss,1593.2232385911093,1590.664352269523,-2.558886321586286
match,108,2025-06-07T13:20:00,2025,13,Richmond,Sydney,36.0,80.0,loss,1394.995147494789,1390.8009375999995,-4.194209894789558
match,108,2025-06-07T13:20:00,2025,13,Sydney,Richmond,80.0,36.0,win,1538.495499476617,1542.6897093714065,4.194209894789558
match,109,2025-06-07T16:15:00,2025,13,Geelong,Gold Coast,61.0,37.0,win,1563.393197571299,1566.4446608462074,3.051463274908428
match,109,2025-06-07T16:15:00,2025,13,Gold Coast,Geelong,37.0,61.0,loss,1503.5141362926277,1500.4626730177192,-3.051463274908428
match,110,2025-06-07T19:35:00,2025,13,Greater Western Sydney,Port Adelaide,50.0,66.0,loss,1522.6802248918136,1517.885277048358,-4.794947843455719
match,110,2025-06-07T19:35:00,2025,13,Port Adelaide,Greater Western Sydney,66.0,50.0,win,1509.2550918015877,1514.0500396450434,4.794947843455719
match,111,2025-06-08T15:20:00,2025,13,North Melbourne,West Coast,62.0,52.0,win,1365.563888129449,1368.317597969165,2.753709839716043
match,111,2025-06-08T15:20:00,2025,13,West Coast,North Melbourne,52.0,62.0,loss,1367.6016521531433,1364.8479423134272,-2.753709839716043
match,112,2025-06-08T19:20:00,2025,13,Carlton,Essendon,78.0,70.0,win,1506.6955706278484,1508.9639297718784,2.2683591440301045
match,112,2025-06-08T19:20:00,2025,13,Essendon,Carlton,70.0,78.0,loss,1480.7952417639842,1478.5268826199542,-2.2683591440301045
match,113,2025-06-09T15:20:00,2025,13,Melbourne,Collingwood,71.0,72.0,loss,1504.2687615154093,1503.4188567604401,-0.8499047549691469
match,113,2025-06-09T15:20:00,2025,13,Collingwood,Melbourne,72.0,71.0,win,1560.940937224275,1561.7908419792443,0.8499047549691469
match,114,2025-06-12T19:30:00,2025,14,St Kilda,Western Bulldogs,60.0,132.0,loss,1487.4330202503754,1481.020252453908,-6.412767796467448
match,114,2025-06-12T19:30:00,2025,14,Western Bulldogs,St Kilda,132.0,60.0,win,1538.3961922436613,1544.8089600401288,6.412767796467448
match,115,2025-06-13T19:40:00,2025,14,Hawthorn,Adelaide,47.0,44.0,win,1529.8054087368132,1531.1981085689279,1.3926998321147366
match,115,2025-06-13T19:40:00,2025,14,Adelaide,Hawthorn,44.0,47.0,loss,1510.5975224111974,1509.2048225790827,-1.3926998321147366
match,116,2025-06-14T13:20:00,2025,14,Brisbane Lions,Greater Western Sydney,96.0,107.0,loss,1590.664352269523,1585.9809286108152,-4.68342365870782
match,116,2025-06-14T13:20:00,2025,14,Greater Western Sydney,Brisbane Lions,107.0,96.0,win,1517.885277048358,1522.5687007070658,4.68342365870782
match,117,2025-06-14T16:15:00,2025,14,Essendon,Geelong,56.0,151.0,loss,1478.5268826199542,1472.3801577955478,-6.146724824406388
match,117,2025-06-14T16:15:00,2025,14,Geelong,Essendon,151.0,56.0,win,1566.4446608462074,1572.5913856706138,6.146724824406388
match,118,2025-06-14T19:35:00,2025,14,North Melbourne,Fremantle,67.0,73.0,loss,1368.317597969165,1366.4109629828556,-1.9066349863094965
match,118,2025-06-14T19:35:00,2025,14,Fremantle,North Melbourne,73.0,67.0,win,1524.9041556804052,1526.8107906667146,1.9066349863094965
match,119,2025-06-15T15:20:00,2025,14,Port Adelaide,Melbourne,93.0,68.0,win,1514.0500396450434,1517.7507841065296,3.7007444614861895
match,119,2025-06-15T15:20:00,2025,14,Melbourne,Port Adelaide,68.0,93.0,loss,1503.4188567604401,1499.7181122989539,-3.7007444614861895
match,120,2025-06-15T18:10:00,2025,14,West Coast,Carlton,52.0,86.0,loss,1364.8479423134272,1360.9636799074444,-3.884262405982782
match,120,2025-06-15T18:10:00,2025,14,Carlton,West Coast,86.0,52.0,win,1508.9639297718784,1512.8481921778612,3.884262405982782
match,121,2025-06-19T20:10:00,2025,15,Fremantle,Essendon,104.0,63.0,win,1526.8107906667146,1530.4802908371908,3.6695001704760695
match,121,2025-06-19T20:10:00,2025,15,Essendon,Fremantle,63.0,104.0,loss,1472.3801577955478,1468.7106576250717,-3.6695001704760695
match,122,2025-06-20T19:40:00,2025,15,Geelong,Brisbane Lions,51.0,92.0,loss,1572.5913856706138,1566.4938657063744,-6.097519964239297
match,122,2025-06-20T19:40:00,2025,15,Brisbane Lions,Geelong,92.0,51.0,win,1585.9809286108152,1592.0784485750546,6.097519964239297
match,123,2025-06-21T13:20:00,2025,15,Carlton,North Melbourne,73.0,84.0,loss,1512.8481921778612,1507.587139060176,-5.261053117685105
match,123,2025-06-21T13:20:00,2025,15,North Melbourne,Carlton,84.0,73.0,win,1366.4109629828556,1371.6720161005408,5.261053117685105
match,124,2025-06-21T16:15:00,2025,15,Port Adelaide,Sydney,52.0,71.0,loss,1517.7507841065296,1513.1058154942446,-4.644968612285096
match,124,2025-06-21T16:15:00,2025,15,Sydney,Port Adelaide,71.0,52.0,win,1542.6897093714065,1547.3346779836916,4.644968612285096
match,125,2025-06-21T19:35:00,2025,15,Collingwood,St Kilda,108.0,74.0,win,1561.7908419792443,1564.9268926447182,3.1360506654738263
match,125,2025-06-21T19:35:00,2025,15,St Kilda,Collingwood,74.0,108.0,loss,1481.020252453908,1477.884201788434,-3.1360506654738263
match,126,2025-06-22T13:10:00,2025,15,Greater Western Sydney,Gold Coast,106.0,99.0,win,1522.5687007070658,1524.7313114307913,2.162610723725468
match,126,2025-06-22T13:10:00,2025,15,Gold Coast,Greater Western Sydney,99.0,106.0,loss,1500.4626730177192,1498.3000622939937,-2.162610723725468
match,127,2025-06-22T15:20:00,2025,15,Western Bulldogs,Richmond,135.0,56.0,win,1544.8089600401288,1547.6973669212164,2.888406881087578
match,127,2025-06-22T15:20:00,2025,15,Richmond,Western Bulldogs,56.0,135.0,loss,1390.8009375999995,1387.912530718912,-2.888406881087578
match,133,2025-06-26T19:30:00,2025,16,Port Adelaide,Carlton,110.0,60.0,win,1513.1058154942446,1517.7314852087454,4.625669714500865
match,133,2025-06-26T19:30:00,2025,16,Carlton,Port Adelaide,60.0,110.0,loss,1507.587139060176,1502.9614693456751,-4.625669714500865
match,132,2025-06-27T19:40:00,2025,16,Sydney,Western Bulldogs,96.0,105.0,loss,1547.3346779836916,1543.644827157757,-3.689850825934651
match,132,2025-06-27T19:40:00,2025,16,Western Bulldogs,Sydney,105.0,96.0,win,1547.6973669212164,1551.387217747151,3.689850825934651
match,129,2025-06-28T13:20:00,2025,16,Gold Coast,Melbourne,104.0,85.0,win,1498.3000622939937,1501.8156028162548,3.515540522261029
match,129,2025-06-28T13:20:00,2025,16,Melbourne,Gold Coast,85.0,104.0,loss,1499.7181122989539,1496.2025717766928,-3.515540522261029
match,130,2025-06-28T16:15:00,2025,16,Hawthorn,North Melbourne,150.0,65.0,win,1531.1981085689279,1534.0664084043487,2.8682998354208693
match,130,2025-06-28T16:15:00,2025,16,North Melbourne,Hawthorn,65.0,150.0,loss,1371.6720161005408,1368.8037162651199,-2.8682998354208693
match,128,2025-06-28T19:35:00,2025,16,Collingwood,West Coast,88.0,59.0,win,1564.9268926447182,1566.66933901927,1.7424463745516752
match,128,2025-06-28T19:35:00,2025,16,West Coast,Collingwood,59.0,88.0,loss,1360.9636799074444,1359.2212335328927,-1.7424463745516752
match,131,2025-06-29T15:20:00,2025,16,Richmond,Adelaide,54.0,122.0,loss,1387.912530718912,1382.8269732387405,-5.085557480171432
match,131,2025-06-29T15:20:00,2025,16,Adelaide,Richmond,122.0,54.0,win,1509.2048225790827,1514.2903800592542,5.085557480171432
match,134,2025-06-29T17:10:00,2025,16,Fremantle,St Kilda,81.0,69.0,win,1530.4802908371908,1532.9218244960223,2.4415336588314953
match,134,2025-06-29T17:10:00,2025,16,St Kilda,Fremantle,69.0,81.0,loss,1477.884201788434,1475.4426681296025,-2.4415336588314953
match,139,2025-07-03T19:30:00,2025,17,North Melbourne,Western Bulldogs,85.0,134.0,loss,1368.8037162651199,1365.0656628362249,-3.738053428894929
match,139,2025-07-03T19:30:00,2025,17,Western Bulldogs,North Melbourne,134.0,85.0,win,1551.387217747151,1555.125271176046,3.738053428894929
match,136,2025-07-04T19:20:00,2025,17,Carlton,Collingwood,59.0,115.0,loss,1502.9614693456751,1497.163689542252,-5.797779803423114
match,136,2025-07-04T19:20:00,2025,17,Collingwood,Carlton,115.0,59.0,win,1566.66933901927,1572.467118822693,5.797779803423114
match,143,2025-07-04T20:20:00,2025,17,West Coast,Greater Western Sydney,52.0,111.0,loss,1359.2212335328927,1355.0308474595106,-4.190386073382018
match,143,2025-07-04T20:20:00,2025,17,Greater Western Sydney,West Coast,111.0,52.0,win,1524.7313114307913,1528.9216975041734,4.190386073382018
