event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change,venue
match,15682.0,2016-04-23 08:25:00+00:00,2016,5,Western Bulldogs,Brisbane Lions,120.0,67.0,win,1515.1162499785848,1518.860562677045,3.744312698460225,Docklands
match,15682.0,2016-04-23 08:25:00+00:00,2016,5,Brisbane Lions,Western Bulldogs,67.0,120.0,loss,1447.4917610624398,1443.7474483639796,-3.744312698460225,Docklands
match,15683.0,2016-04-24 02:10:00+00:00,2016,5,St Kilda,Greater Western Sydney,79.0,126.0,loss,1458.9469347009033,1452.8037873209182,-6.143147379985004,Docklands
match,15683.0,2016-04-24 02:10:00+00:00,2016,5,Greater Western Sydney,St Kilda,126.0,79.0,win,1484.4471769633237,1490.5903243433088,6.143147379985004,Docklands
match,15684.0,2016-04-24 03:15:00+00:00,2016,5,Fremantle,Carlton,68.0,72.0,loss,1510.5340625543954,1507.6859609717378,-2.8481015826575584,Subiaco
match,15684.0,2016-04-24 03:15:00+00:00,2016,5,Carlton,Fremantle,72.0,68.0,win,1445.6496810695842,1448.4977826522418,2.8481015826575584,Subiaco
match,15685.0,2016-04-24 08:10:00+00:00,2016,5,Melbourne,Richmond,129.0,96.0,win,1463.365757632378,1468.2378727031657,4.872115070787754,M.C.G.
match,15685.0,2016-04-24 08:10:00+00:00,2016,5,Richmond,Melbourne,96.0,129.0,loss,1511.216856259531,1506.3447411887432,-4.872115070787754,M.C.G.
match,15686.0,2016-04-25 04:20:00+00:00,2016,5,Collingwood,Essendon,142.0,73.0,win,1487.187165853299,1491.91274975152,4.7255838982212195,M.C.G.
match,15686.0,2016-04-25 04:20:00+00:00,2016,5,Essendon,Collingwood,73.0,142.0,loss,1463.6745431648214,1458.9489592666002,-4.7255838982212195,M.C.G.
match,15687.0,2016-04-29 08:50:00+00:00,2016,6,North Melbourne,Western Bulldogs,61.0,45.0,win,1537.6288885263025,1540.7128019913753,3.083913465072746,Docklands
match,15687.0,2016-04-29 08:50:00+00:00,2016,6,Western Bulldogs,North Melbourne,45.0,61.0,loss,1518.860562677045,1515.7766492119722,-3.083913465072746,Docklands
match,15688.0,2016-04-30 02:40:00+00:00,2016,6,Adelaide,Fremantle,97.0,64.0,win,1523.2043025743328,1527.1724869154411,3.9681843411083717,Adelaide Oval
match,15688.0,2016-04-30 02:40:00+00:00,2016,6,Fremantle,Adelaide,64.0,97.0,loss,1507.6859609717378,1503.7177766306295,-3.9681843411083717,Adelaide Oval
match,15689.0,2016-04-30 02:45:00+00:00,2016,6,Melbourne,St Kilda,96.0,135.0,loss,1468.2378727031657,1461.8007137288341,-6.437158974331545,Docklands
match,15689.0,2016-04-30 02:45:00+00:00,2016,6,St Kilda,Melbourne,135.0,96.0,win,1452.8037873209182,1459.2409462952498,6.437158974331545,Docklands
match,15690.0,2016-04-30 05:35:00+00:00,2016,6,Greater Western Sydney,Hawthorn,158.0,83.0,win,1490.5903243433088,1497.0754557979121,6.485131454603403,Sydney Showground
match,15690.0,2016-04-30 05:35:00+00:00,2016,6,Hawthorn,Greater Western Sydney,83.0,158.0,loss,1560.0226811090317,1553.5375496544284,-6.485131454603403,Sydney Showground
match,15691.0,2016-04-30 08:25:00+00:00,2016,6,Geelong,Gold Coast,168.0,48.0,win,1532.271738188459,1536.941756840903,4.670018652444111,Kardinia Park
match,15691.0,2016-04-30 08:25:00+00:00,2016,6,Gold Coast,Geelong,48.0,168.0,loss,1470.2587683090846,1465.5887496566406,-4.670018652444111,Kardinia Park
match,15692.0,2016-04-30 08:25:00+00:00,2016,6,Richmond,Port Adelaide,59.0,94.0,loss,1506.3447411887432,1500.2996168887655,-6.045124299977622,M.C.G.
match,15692.0,2016-04-30 08:25:00+00:00,2016,6,Port Adelaide,Richmond,94.0,59.0,win,1504.3681248411476,1510.4132491411253,6.045124299977622,M.C.G.
match,15693.0,2016-05-01 02:10:00+00:00,2016,6,Brisbane Lions,Sydney,94.0,97.0,loss,1443.7474483639796,1442.1811773480695,-1.5662710159101403,Gabba
match,15693.0,2016-05-01 02:10:00+00:00,2016,6,Sydney,Brisbane Lions,97.0,94.0,win,1548.256347765955,1549.8226187818652,1.5662710159101403,Gabba
match,15694.0,2016-05-01 03:40:00+00:00,2016,6,West Coast,Collingwood,124.0,62.0,win,1536.3590963600202,1540.6205404640502,4.2614441040300655,Subiaco
match,15694.0,2016-05-01 03:40:00+00:00,2016,6,Collingwood,West Coast,62.0,124.0,loss,1491.91274975152,1487.65130564749,-4.2614441040300655,Subiaco
match,15695.0,2016-05-01 04:20:00+00:00,2016,6,Carlton,Essendon,72.0,57.0,win,1448.4977826522418,1451.8236875356135,3.325904883371771,M.C.G.
match,15695.0,2016-05-01 04:20:00+00:00,2016,6,Essendon,Carlton,57.0,72.0,loss,1458.9489592666002,1455.6230543832285,-3.325904883371771,M.C.G.
match,15696.0,2016-05-06 08:50:00+00:00,2016,7,Richmond,Hawthorn,90.0,136.0,loss,1500.2996168887655,1494.6346849854824,-5.664931903283033,M.C.G.
match,15696.0,2016-05-06 08:50:00+00:00,2016,7,Hawthorn,Richmond,136.0,90.0,win,1553.5375496544284,1559.2024815577115,5.664931903283033,M.C.G.
match,15697.0,2016-05-07 02:45:00+00:00,2016,7,Collingwood,Carlton,84.0,99.0,loss,1487.65130564749,1482.7341031755018,-4.917202471988218,M.C.G.
match,15697.0,2016-05-07 02:45:00+00:00,2016,7,Carlton,Collingwood,99.0,84.0,win,1451.8236875356135,1456.7408900076018,4.917202471988218,M.C.G.
match,15698.0,2016-05-07 03:10:00+00:00,2016,7,Geelong,West Coast,123.0,79.0,win,1536.941756840903,1541.5482050795374,4.606448238634457,Kardinia Park
match,15698.0,2016-05-07 03:10:00+00:00,2016,7,West Coast,Geelong,79.0,123.0,loss,1540.6205404640502,1536.0140922254159,-4.606448238634457,Kardinia Park
match,15699.0,2016-05-07 05:35:00+00:00,2016,7,Sydney,Essendon,135.0,54.0,win,1549.8226187818652,1553.5746839014012,3.7520651195360153,S.C.G.
match,15699.0,2016-05-07 05:35:00+00:00,2016,7,Essendon,Sydney,54.0,135.0,loss,1455.6230543832285,1451.8709892636925,-3.7520651195360153,S.C.G.
match,15700.0,2016-05-07 06:10:00+00:00,2016,7,Gold Coast,Melbourne,87.0,160.0,loss,1465.5887496566406,1458.1783569956544,-7.4103926609862425,Carrara
match,15700.0,2016-05-07 06:10:00+00:00,2016,7,Melbourne,Gold Coast,160.0,87.0,win,1461.8007137288341,1469.2111063898203,7.4103926609862425,Carrara
match,15701.0,2016-05-07 07:10:00+00:00,2016,7,Fremantle,Greater Western Sydney,77.0,95.0,loss,1503.7177766306295,1498.792231316839,-4.925545313790546,Subiaco
match,15701.0,2016-05-07 07:10:00+00:00,2016,7,Greater Western Sydney,Fremantle,95.0,77.0,win,1497.0754557979121,1502.0010011117026,4.925545313790546,Subiaco
match,15702.0,2016-05-07 08:40:00+00:00,2016,7,Western Bulldogs,Adelaide,123.0,108.0,win,1515.7766492119722,1519.1128820010026,3.336232789030443,Docklands
match,15702.0,2016-05-07 08:40:00+00:00,2016,7,Adelaide,Western Bulldogs,108.0,123.0,loss,1527.1724869154411,1523.8362541264107,-3.336232789030443,Docklands
match,15703.0,2016-05-08 04:20:00+00:00,2016,7,St Kilda,North Melbourne,75.0,82.0,loss,1459.2409462952498,1456.598792614424,-2.6421536808259445,Docklands
match,15703.0,2016-05-08 04:20:00+00:00,2016,7,North Melbourne,St Kilda,82.0,75.0,win,1540.7128019913753,1543.3549556722012,2.6421536808259445,Docklands
match,15704.0,2016-05-08 05:10:00+00:00,2016,7,Port Adelaide,Brisbane Lions,136.0,59.0,win,1510.4132491411253,1514.5235745805387,4.110325439413364,Adelaide Oval
match,15704.0,2016-05-08 05:10:00+00:00,2016,7,Brisbane Lions,Port Adelaide,59.0,136.0,loss,1442.1811773480695,1438.070851908656,-4.110325439413364,Adelaide Oval
match,15705.0,2016-05-13 08:20:00+00:00,2016,8,Adelaide,Geelong,72.0,98.0,loss,1523.8362541264107,1518.5804959127518,-5.255758213658965,Adelaide Oval
match,15705.0,2016-05-13 08:20:00+00:00,2016,8,Geelong,Adelaide,98.0,72.0,win,1541.5482050795374,1546.8039632931964,5.255758213658965,Adelaide Oval
match,15706.0,2016-05-14 02:45:00+00:00,2016,8,Essendon,North Melbourne,60.0,74.0,loss,1451.8709892636925,1448.4370034131603,-3.4339858505322334,Docklands
match,15706.0,2016-05-14 02:45:00+00:00,2016,8,North Melbourne,Essendon,74.0,60.0,win,1543.3549556722012,1546.7889415227335,3.4339858505322334,Docklands
match,15707.0,2016-05-14 03:10:00+00:00,2016,8,Hawthorn,Fremantle,116.0,75.0,win,1559.2024815577115,1562.7892084401885,3.5867268824770466,York Park
match,15707.0,2016-05-14 03:10:00+00:00,2016,8,Fremantle,Hawthorn,75.0,116.0,loss,1498.792231316839,1495.205504434362,-3.5867268824770466,York Park
match,15708.0,2016-05-14 05:35:00+00:00,2016,8,Greater Western Sydney,Gold Coast,149.0,58.0,win,1502.0010011117026,1506.6963110515326,4.69530993983001,Sydney Showground
match,15708.0,2016-05-14 05:35:00+00:00,2016,8,Gold Coast,Greater Western Sydney,58.0,149.0,loss,1458.1783569956544,1453.4830470558245,-4.69530993983001,Sydney Showground
match,15709.0,2016-05-14 08:25:00+00:00,2016,8,Brisbane Lions,Collingwood,65.0,143.0,loss,1438.070851908656,1431.4147845243674,-6.65606738428866,Gabba
match,15709.0,2016-05-14 08:25:00+00:00,2016,8,Collingwood,Brisbane Lions,143.0,65.0,win,1482.7341031755018,1489.3901705597905,6.65606738428866,Gabba
match,15710.0,2016-05-14 08:25:00+00:00,2016,8,Richmond,Sydney,101.0,100.0,win,1494.6346849854824,1495.473958228319,0.8392732428365677,M.C.G.
match,15710.0,2016-05-14 08:25:00+00:00,2016,8,Sydney,Richmond,100.0,101.0,loss,1553.5746839014012,1552.7354106585647,-0.8392732428365677,M.C.G.
match,15711.0,2016-05-15 02:10:00+00:00,2016,8,Carlton,Port Adelaide,93.0,91.0,win,1456.7408900076018,1458.1209570525252,1.3800670449232988,Docklands
match,15711.0,2016-05-15 02:10:00+00:00,2016,8,Port Adelaide,Carlton,91.0,93.0,loss,1514.5235745805387,1513.1435075356153,-1.3800670449232988,Docklands
match,15712.0,2016-05-15 03:40:00+00:00,2016,8,West Coast,St Kilda,132.0,29.0,win,1536.0140922254159,1540.2286179319624,4.2145257065465955,Subiaco
match,15712.0,2016-05-15 03:40:00+00:00,2016,8,St Kilda,West Coast,29.0,132.0,loss,1456.598792614424,1452.3842669078774,-4.2145257065465955,Subiaco
match,15713.0,2016-05-15 04:20:00+00:00,2016,8,Melbourne,Western Bulldogs,82.0,114.0,loss,1469.2111063898203,1464.0639542409572,-5.147152148863173,M.C.G.
match,15713.0,2016-05-15 04:20:00+00:00,2016,8,Western Bulldogs,Melbourne,114.0,82.0,win,1519.1128820010026,1524.2600341498658,5.147152148863173,M.C.G.
match,15714.0,2016-05-20 08:50:00+00:00,2016,9,Hawthorn,Sydney,55.0,69.0,loss,1562.7892084401885,1558.2630219077842,-4.526186532404339,M.C.G.
match,15714.0,2016-05-20 08:50:00+00:00,2016,9,Sydney,Hawthorn,69.0,55.0,win,1552.7354106585647,1557.261597190969,4.526186532404339,M.C.G.
match,15715.0,2016-05-21 02:45:00+00:00,2016,9,Collingwood,Geelong,104.0,80.0,win,1489.3901705597905,1493.9240173662388,4.533846806448355,M.C.G.
match,15715.0,2016-05-21 02:45:00+00:00,2016,9,Geelong,Collingwood,80.0,104.0,loss,1546.8039632931964,1542.270116486748,-4.533846806448355,M.C.G.
match,15716.0,2016-05-21 03:10:00+00:00,2016,9,Gold Coast,Adelaide,74.0,149.0,loss,1453.4830470558245,1447.261909376719,-6.221137679105593,Carrara
match,15716.0,2016-05-21 03:10:00+00:00,2016,9,Adelaide,Gold Coast,149.0,74.0,win,1518.5804959127518,1524.8016335918574,6.221137679105593,Carrara
match,15717.0,2016-05-21 05:05:00+00:00,2016,9,Port Adelaide,West Coast,86.0,94.0,loss,1513.1435075356153,1509.8668913125557,-3.276616223059531,Adelaide Oval
match,15717.0,2016-05-21 05:05:00+00:00,2016,9,West Coast,Port Adelaide,94.0,86.0,win,1540.2286179319624,1543.505234155022,3.276616223059531,Adelaide Oval
match,15718.0,2016-05-21 06:40:00+00:00,2016,9,Fremantle,Richmond,45.0,83.0,loss,1495.205504434362,1489.0456577628954,-6.159846671466636,Subiaco
match,15718.0,2016-05-21 06:40:00+00:00,2016,9,Richmond,Fremantle,83.0,45.0,win,1495.473958228319,1501.6338048997854,6.159846671466636,Subiaco
match,15719.0,2016-05-21 08:25:00+00:00,2016,9,North Melbourne,Carlton,113.0,46.0,win,1546.7889415227335,1550.450065703246,3.6611241805126093,Docklands
match,15719.0,2016-05-21 08:25:00+00:00,2016,9,Carlton,North Melbourne,46.0,113.0,loss,1458.1209570525252,1454.4598328720126,-3.6611241805126093,Docklands
match,15720.0,2016-05-22 02:10:00+00:00,2016,9,Melbourne,Brisbane Lions,131.0,68.0,win,1464.0639542409572,1468.532479863952,4.4685256229948696,M.C.G.
match,15720.0,2016-05-22 02:10:00+00:00,2016,9,Brisbane Lions,Melbourne,68.0,131.0,loss,1431.4147845243674,1426.9462589013726,-4.4685256229948696,M.C.G.
match,15721.0,2016-05-22 04:20:00+00:00,2016,9,Greater Western Sydney,Western Bulldogs,98.0,73.0,win,1506.6963110515326,1510.762750922643,4.06643987111038,Sydney Showground
match,15721.0,2016-05-22 04:20:00+00:00,2016,9,Western Bulldogs,Greater Western Sydney,73.0,98.0,loss,1524.2600341498658,1520.1935942787554,-4.06643987111038,Sydney Showground
match,15722.0,2016-05-22 05:40:00+00:00,2016,9,St Kilda,Essendon,109.0,63.0,win,1452.3842669078774,1456.929700403003,4.545433495125465,Docklands
match,15722.0,2016-05-22 05:40:00+00:00,2016,9,Essendon,St Kilda,63.0,109.0,loss,1448.4370034131603,1443.8915699180347,-4.545433495125465,Docklands
match,15723.0,2016-05-27 08:50:00+00:00,2016,10,Sydney,North Melbourne,91.0,65.0,win,1557.261597190969,1561.0590208483868,3.79742365741766,S.C.G.
match,15723.0,2016-05-27 08:50:00+00:00,2016,10,North Melbourne,Sydney,65.0,91.0,loss,1550.450065703246,1546.6526420458283,-3.79742365741766,S.C.G.
match,15724.0,2016-05-28 02:40:00+00:00,2016,10,Melbourne,Port Adelaide,76.0,121.0,loss,1468.532479863952,1462.7130618744013,-5.81941798955074,Traeger Park
match,15724.0,2016-05-28 02:40:00+00:00,2016,10,Port Adelaide,Melbourne,121.0,76.0,win,1509.8668913125557,1515.6863093021063,5.81941798955074,Traeger Park
match,15725.0,2016-05-28 02:45:00+00:00,2016,10,Brisbane Lions,Hawthorn,87.0,135.0,loss,1426.9462589013726,1422.4620681939703,-4.484190707402476,Gabba
match,15725.0,2016-05-28 02:45:00+00:00,2016,10,Hawthorn,Brisbane Lions,135.0,87.0,win,1558.2630219077842,1562.7472126151865,4.484190707402476,Gabba
match,15726.0,2016-05-28 05:35:00+00:00,2016,10,St Kilda,Fremantle,101.0,67.0,win,1456.929700403003,1461.6157508520914,4.686050449088529,Docklands
match,15726.0,2016-05-28 05:35:00+00:00,2016,10,Fremantle,St Kilda,67.0,101.0,loss,1489.0456577628954,1484.359607313807,-4.686050449088529,Docklands
match,15727.0,2016-05-28 08:10:00+00:00,2016,10,Adelaide,Greater Western Sydney,107.0,85.0,win,1524.8016335918574,1528.307862112522,3.506228520664425,Adelaide Oval
match,15727.0,2016-05-28 08:10:00+00:00,2016,10,Greater Western Sydney,Adelaide,85.0,107.0,loss,1510.762750922643,1507.2565224019784,-3.506228520664425,Adelaide Oval
match,15728.0,2016-05-28 08:25:00+00:00,2016,10,Essendon,Richmond,67.0,105.0,loss,1443.8915699180347,1438.5936506567696,-5.297919261265251,M.C.G.
match,15728.0,2016-05-28 08:25:00+00:00,2016,10,Richmond,Essendon,105.0,67.0,win,1501.6338048997854,1506.9317241610506,5.297919261265251,M.C.G.
match,15729.0,2016-05-29 02:10:00+00:00,2016,10,Carlton,Geelong,104.0,85.0,win,1454.4598328720126,1459.0174421617678,4.557609289755104,Docklands
match,15729.0,2016-05-29 02:10:00+00:00,2016,10,Geelong,Carlton,85.0,104.0,loss,1542.270116486748,1537.7125071969929,-4.557609289755104,Docklands
match,15730.0,2016-05-29 03:40:00+00:00,2016,10,West Coast,Gold Coast,132.0,55.0,win,1543.505234155022,1547.1804633879826,3.6752292329607292,Subiaco
match,15730.0,2016-05-29 03:40:00+00:00,2016,10,Gold Coast,West Coast,55.0,132.0,loss,1447.261909376719,1443.5866801437583,-3.6752292329607292,Subiaco
match,15731.0,2016-05-29 04:20:00+00:00,2016,10,Collingwood,Western Bulldogs,53.0,74.0,loss,1493.9240173662388,1489.1325336239922,-4.791483742246516,M.C.G.
match,15731.0,2016-05-29 04:20:00+00:00,2016,10,Western Bulldogs,Collingwood,74.0,53.0,win,1520.1935942787554,1524.985078021002,4.791483742246516,M.C.G.
match,15732.0,2016-06-03 08:50:00+00:00,2016,11,North Melbourne,Richmond,124.0,54.0,win,1546.6526420458283,1551.1250555958532,4.472413550024765,Bellerive Oval
match,15732.0,2016-06-03 08:50:00+00:00,2016,11,Richmond,North Melbourne,54.0,124.0,loss,1506.9317241610506,1502.4593106110258,-4.472413550024765,Bellerive Oval
match,15733.0,2016-06-04 02:45:00+00:00,2016,11,Hawthorn,Melbourne,82.0,64.0,win,1562.7472126151865,1565.1050867416286,2.3578741264421614,M.C.G.
match,15733.0,2016-06-04 02:45:00+00:00,2016,11,Melbourne,Hawthorn,64.0,82.0,loss,1462.7130618744013,1460.3551877479592,-2.3578741264421614,M.C.G.
match,15734.0,2016-06-04 03:10:00+00:00,2016,11,Carlton,Brisbane Lions,102.0,64.0,win,1459.0174421617678,1462.8548559337598,3.837413771992138,Docklands
match,15734.0,2016-06-04 03:10:00+00:00,2016,11,Brisbane Lions,Carlton,64.0,102.0,loss,1422.4620681939703,1418.6246544219782,-3.837413771992138,Docklands
match,15735.0,2016-06-04 05:35:00+00:00,2016,11,Geelong,Greater Western Sydney,98.0,88.0,win,1537.7125071969929,1540.171521406111,2.4590142091181164,Kardinia Park
match,15735.0,2016-06-04 05:35:00+00:00,2016,11,Greater Western Sydney,Geelong,88.0,98.0,loss,1507.2565224019784,1504.7975081928603,-2.4590142091181164,Kardinia Park
match,15736.0,2016-06-04 06:40:00+00:00,2016,11,Fremantle,Essendon,126.0,47.0,win,1484.359607313807,1488.865621817049,4.506014503242185,Subiaco
match,15736.0,2016-06-04 06:40:00+00:00,2016,11,Essendon,Fremantle,47.0,126.0,loss,1438.5936506567696,1434.0876361535275,-4.506014503242185,Subiaco
match,15737.0,2016-06-04 08:25:00+00:00,2016,11,Gold Coast,Sydney,41.0,79.0,loss,1443.5866801437583,1439.1858267550133,-4.4008533887450145,Carrara
match,15737.0,2016-06-04 08:25:00+00:00,2016,11,Sydney,Gold Coast,79.0,41.0,win,1561.0590208483868,1565.4598742371318,4.4008533887450145,Carrara
match,15738.0,2016-06-05 02:10:00+00:00,2016,11,Collingwood,Port Adelaide,58.0,125.0,loss,1489.1325336239922,1482.4050867943968,-6.727446829595558,M.C.G.
match,15738.0,2016-06-05 02:10:00+00:00,2016,11,Port Adelaide,Collingwood,125.0,58.0,win,1515.6863093021063,1522.4137561317018,6.727446829595558,M.C.G.
match,15739.0,2016-06-05 04:20:00+00:00,2016,11,Western Bulldogs,West Coast,83.0,75.0,win,1524.985078021002,1527.6544327456077,2.669354724605743,Docklands
match,15739.0,2016-06-05 04:20:00+00:00,2016,11,West Coast,Western Bulldogs,75.0,83.0,loss,1547.1804633879826,1544.511108663377,-2.669354724605743,Docklands
match,15740.0,2016-06-05 05:10:00+00:00,2016,11,Adelaide,St Kilda,133.0,45.0,win,1528.307862112522,1532.5783745171245,4.270512404602627,Adelaide Oval
match,15740.0,2016-06-05 05:10:00+00:00,2016,11,St Kilda,Adelaide,45.0,133.0,loss,1461.6157508520914,1457.3452384474888,-4.270512404602627,Adelaide Oval
match,15741.0,2016-06-10 08:50:00+00:00,2016,12,Essendon,Hawthorn,43.0,151.0,loss,1434.0876361535275,1428.5921346031298,-5.495501550397737,Docklands
match,15741.0,2016-06-10 08:50:00+00:00,2016,12,Hawthorn,Essendon,151.0,43.0,win,1565.1050867416286,1570.6005882920263,5.495501550397737,Docklands
match,15742.0,2016-06-11 02:10:00+00:00,2016,12,Port Adelaide,Western Bulldogs,97.0,100.0,loss,1522.4137561317018,1520.3382012532365,-2.075554878465298,Adelaide Oval
match,15742.0,2016-06-11 02:10:00+00:00,2016,12,Western Bulldogs,Port Adelaide,100.0,97.0,win,1527.6544327456077,1529.729987624073,2.075554878465298,Adelaide Oval
match,15743.0,2016-06-11 05:35:00+00:00,2016,12,Brisbane Lions,Fremantle,64.0,147.0,loss,1418.6246544219782,1412.3436589895305,-6.280995432447832,Gabba
match,15743.0,2016-06-11 05:35:00+00:00,2016,12,Fremantle,Brisbane Lions,147.0,64.0,win,1488.865621817049,1495.1466172494968,6.280995432447832,Gabba
match,15744.0,2016-06-11 06:40:00+00:00,2016,12,West Coast,Adelaide,76.0,105.0,loss,1544.511108663377,1538.66789816771,-5.843210495666895,Subiaco
match,15744.0,2016-06-11 06:40:00+00:00,2016,12,Adelaide,West Coast,105.0,76.0,win,1532.5783745171245,1538.4215850127914,5.843210495666895,Subiaco
match,15745.0,2016-06-11 08:25:00+00:00,2016,12,Geelong,North Melbourne,105.0,74.0,win,1540.171521406111,1544.4304716296624,4.258950223551494,Docklands
match,15745.0,2016-06-11 08:25:00+00:00,2016,12,North Melbourne,Geelong,74.0,105.0,loss,1551.1250555958532,1546.8661053723017,-4.258950223551494,Docklands
match,15746.0,2016-06-12 02:10:00+00:00,2016,12,St Kilda,Carlton,110.0,78.0,win,1457.3452384474888,1461.5689585998086,4.223720152319952,Docklands
match,15746.0,2016-06-12 02:10:00+00:00,2016,12,Carlton,St Kilda,78.0,110.0,loss,1462.8548559337598,1458.63113578144,-4.223720152319952,Docklands
match,15747.0,2016-06-12 04:20:00+00:00,2016,12,Richmond,Gold Coast,114.0,97.0,win,1502.4593106110258,1505.1343851949468,2.6750745839211443,M.C.G.
match,15747.0,2016-06-12 04:20:00+00:00,2016,12,Gold Coast,Richmond,97.0,114.0,loss,1439.1858267550133,1436.5107521710922,-2.6750745839211443,M.C.G.
match,15748.0,2016-06-12 05:40:00+00:00,2016,12,Greater Western Sydney,Sydney,105.0,63.0,win,1504.7975081928603,1510.2248480436137,5.427339850753424,Sydney Showground
match,15748.0,2016-06-12 05:40:00+00:00,2016,12,Sydney,Greater Western Sydney,63.0,105.0,loss,1565.4598742371318,1560.0325343863783,-5.427339850753424,Sydney Showground
