event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change
match,67,2025-05-03T19:35:00,2025,8,Geelong,Collingwood,90.0,87.0,win,1604.2582376440098,1611.9566762224536,7.698438578443734
match,68,2025-05-03T19:35:00,2025,8,West Coast,Melbourne,76.0,108.0,loss,1225.2792982664466,1214.163395669858,-11.115902596588628
match,68,2025-05-03T19:35:00,2025,8,Melbourne,West Coast,108.0,76.0,win,1433.737757740782,1444.8536603373707,11.115902596588628
match,69,2025-05-04T13:10:00,2025,8,Sydney,Greater Western Sydney,87.0,73.0,win,1576.3021411597765,1587.847534273925,11.545393114148474
match,69,2025-05-04T13:10:00,2025,8,Greater Western Sydney,Sydney,73.0,87.0,loss,1565.54010442595,1553.9947113118014,-11.545393114148474
match,70,2025-05-04T15:20:00,2025,8,Hawthorn,Richmond,109.0,44.0,win,1617.0615937017715,1621.161334666939,4.099740965167385
match,70,2025-05-04T15:20:00,2025,8,Richmond,Hawthorn,44.0,109.0,loss,1257.8998247844927,1253.8000838193252,-4.099740965167385
match,71,2025-05-04T19:20:00,2025,8,Brisbane Lions,Gold Coast,66.0,49.0,win,1708.8997509156231,1714.5725500821648,5.672799166541672
match,71,2025-05-04T19:20:00,2025,8,Gold Coast,Brisbane Lions,49.0,66.0,loss,1504.6320739807222,1498.9592748141806,-5.672799166541672
match,72,2025-05-08T20:10:00,2025,9,Fremantle,Collingwood,83.0,97.0,loss,1513.6525125439225,1502.40177108212,-11.250741461802685
match,72,2025-05-08T20:10:00,2025,9,Collingwood,Fremantle,97.0,83.0,win,1635.9675887244277,1647.2183301862303,11.250741461802685
match,73,2025-05-09T19:40:00,2025,9,St Kilda,Carlton,62.0,77.0,loss,1493.249828286438,1476.9128176854929,-16.337010600945106
match,73,2025-05-09T19:40:00,2025,9,Carlton,St Kilda,77.0,62.0,win,1500.2645877323005,1516.6015983332456,16.337010600945106
match,74,2025-05-10T13:20:00,2025,9,Melbourne,Hawthorn,56.0,91.0,loss,1444.8536603373707,1431.8377073790866,-13.015952958284142
match,74,2025-05-10T13:20:00,2025,9,Hawthorn,Melbourne,91.0,56.0,win,1621.161334666939,1634.177287625223,13.015952958284142
match,75,2025-05-10T16:15:00,2025,9,Essendon,Sydney,71.0,63.0,win,1450.2949081994009,1463.75070553383,13.455797334429056
match,75,2025-05-10T16:15:00,2025,9,Sydney,Essendon,63.0,71.0,loss,1587.847534273925,1574.391736939496,-13.455797334429056
match,76,2025-05-10T19:35:00,2025,9,Gold Coast,Western Bulldogs,106.0,96.0,win,1498.9592748141806,1513.4906422086667,14.531367394486166
match,76,2025-05-10T19:35:00,2025,9,Western Bulldogs,Gold Coast,96.0,106.0,loss,1622.2286990415257,1607.6973316470396,-14.531367394486166
match,77,2025-05-10T20:10:00,2025,9,Port Adelaide,Adelaide,84.0,89.0,loss,1537.5666595819512,1527.5999694856835,-9.966690096267673
match,77,2025-05-10T20:10:00,2025,9,Adelaide,Port Adelaide,89.0,84.0,win,1524.352104536375,1534.3187946326427,9.966690096267673
match,78,2025-05-11T13:10:00,2025,9,Richmond,West Coast,81.0,79.0,win,1253.8000838193252,1257.2270219770264,3.4269381577012012
match,78,2025-05-11T13:10:00,2025,9,West Coast,Richmond,79.0,81.0,loss,1214.163395669858,1210.7364575121567,-3.4269381577012012
match,79,2025-05-11T15:20:00,2025,9,Geelong,Greater Western Sydney,101.0,105.0,loss,1611.9566762224536,1602.3430221668843,-9.613654055569283
match,79,2025-05-11T15:20:00,2025,9,Greater Western Sydney,Geelong,105.0,101.0,win,1553.9947113118014,1563.6083653673707,9.613654055569283
match,80,2025-05-11T16:40:00,2025,9,North Melbourne,Brisbane Lions,71.0,71.0,draw,1221.114240960451,1221.114240960451,0.0
match,80,2025-05-11T16:40:00,2025,9,Brisbane Lions,North Melbourne,71.0,71.0,draw,1714.5725500821648,1714.5725500821648,-0.0
match,81,2025-05-15T19:30:00,2025,10,Gold Coast,Hawthorn,104.0,96.0,win,1513.4906422086667,1526.4454319561357,12.954789747468963
match,81,2025-05-15T19:30:00,2025,10,Hawthorn,Gold Coast,96.0,104.0,loss,1634.177287625223,1621.222497877754,-12.954789747468963
match,82,2025-05-16T19:40:00,2025,10,Sydney,Carlton,78.0,62.0,win,1574.391736939496,1584.710195842316,10.318458902819923
match,82,2025-05-16T19:40:00,2025,10,Carlton,Sydney,62.0,78.0,loss,1516.6015983332456,1506.2831394304258,-10.318458902819923
match,83,2025-05-17T13:20:00,2025,10,Collingwood,Adelaide,78.0,68.0,win,1647.2183301862303,1653.9634084623976,6.745078276167378
